   X ,   Y ,   Z ,  X0 ,  Y0 ,  Z0 ,   R ,   U ,   V ,   W ,  CN ,  F1 ,  F2 ,  F3
   0.395752E+02 ,   0.239728E+02 ,   0.106100E+02 ,     39.58 ,     23.97 ,     10.61 ,       1.137267 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.470030E-01 ,   0.379052E+00 ,  -0.337820E+00
   0.422858E+02 ,   0.284871E+02 ,   0.936126E+01 ,     42.29 ,     28.49 ,      9.36 ,       0.917654 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.402243E+00 ,   0.382177E+00 ,  -0.384449E+00
   0.537058E+02 ,   0.222060E+02 ,   0.792587E+01 ,     53.71 ,     22.21 ,      7.93 ,       1.090055 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.658655E-02 ,   0.359303E+00 ,   0.232788E+00
   0.552039E+02 ,   0.226883E+02 ,   0.103618E+02 ,     55.20 ,     22.69 ,     10.36 ,       1.190126 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.116198E+00 ,  -0.175298E+00 ,  -0.206146E+00
   0.572519E+02 ,   0.239918E+02 ,   0.104132E+02 ,     57.25 ,     23.99 ,     10.41 ,       1.196537 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.131516E-01 ,  -0.430854E-01 ,  -0.455031E+00
   0.599853E+02 ,   0.970782E+00 ,   0.104865E+02 ,     59.99 ,      0.97 ,     10.49 ,       0.970787 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.331189E+00 ,   0.442915E+00 ,  -0.555290E+00
   0.577606E+02 ,   0.103271E+01 ,   0.104954E+02 ,     57.76 ,      1.03 ,     10.50 ,       1.032711 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.698638E-01 ,   0.444451E+00 ,  -0.587563E+00
   0.299222E+02 ,   0.640435E+01 ,   0.661738E+01 ,     29.92 ,      6.40 ,      6.62 ,       1.035638 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.435920E+00 ,  -0.203051E+00 ,  -0.702247E+00
   0.247918E+02 ,   0.102282E+01 ,   0.905626E+01 ,     24.79 ,      1.02 ,      9.06 ,       1.022820 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.184474E+00 ,   0.183357E+00 ,  -0.479088E+00
   0.323635E+02 ,   0.100031E+01 ,   0.621539E+01 ,     32.36 ,      1.00 ,      6.22 ,       1.000323 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,  -0.350514E+00 ,   0.852862E+00 ,   0.189741E+00
   0.327764E+02 ,   0.142340E+02 ,   0.357861E+01 ,     32.78 ,     14.23 ,      3.58 ,       1.019650 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.378626E+00 ,   0.247090E+00 ,  -0.646361E-02
   0.382388E+02 ,   0.101817E+01 ,   0.481258E+01 ,     38.24 ,      1.02 ,      4.81 ,       1.018182 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.209203E+00 ,   0.543312E+00 ,   0.324558E+00
   0.551307E+02 ,   0.128466E+01 ,   0.500968E+01 ,     55.13 ,      1.28 ,      5.01 ,       1.192769 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.618757E-01 ,   0.193776E+00 ,   0.625859E-01
   0.558117E+02 ,   0.108944E+01 ,   0.289438E+01 ,     55.81 ,      1.09 ,      2.89 ,       1.038021 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.349333E-01 ,   0.536976E-01 ,   0.198226E+00
   0.533237E+02 ,   0.372694E+01 ,   0.433887E+01 ,     53.32 ,      3.73 ,      4.34 ,       0.969197 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.182189E+00 ,   0.343903E+00 ,   0.892481E-01
   0.128699E+01 ,   0.172478E+02 ,   0.422635E+01 ,      1.29 ,     17.25 ,      4.23 ,       0.998801 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.520657E+00 ,  -0.184389E+00 ,  -0.469566E+00
   0.282477E+02 ,   0.110341E+02 ,   0.626479E+01 ,     28.25 ,     11.03 ,      6.26 ,       1.103242 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.242369E+00 ,   0.196314E+00 ,   0.786699E-02
   0.288509E+02 ,   0.139949E+02 ,   0.638438E+01 ,     28.85 ,     13.99 ,      6.38 ,       0.972691 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,   0.329954E+00 ,   0.127022E+00 ,   0.110955E+01
   0.291477E+02 ,   0.159792E+02 ,   0.489501E+01 ,     29.15 ,     15.98 ,      4.90 ,       1.108920 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.167579E+00 ,   0.864981E+00 ,   0.187295E+00
   0.392431E+02 ,   0.549459E+01 ,   0.254972E+01 ,     39.24 ,      5.49 ,      2.55 ,       0.970609 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.783921E-01 ,  -0.748214E-01 ,  -0.103484E+01
   0.505242E+02 ,   0.896492E+01 ,   0.254999E+01 ,     50.52 ,      8.96 ,      2.55 ,       1.082708 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.177632E+00 ,   0.105290E+00 ,   0.191975E+00
   0.526785E+02 ,   0.782200E+01 ,   0.273982E+01 ,     52.68 ,      7.82 ,      2.74 ,       1.048902 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.962296E-01 ,   0.230771E+00 ,  -0.364025E+00
   0.561608E+02 ,   0.833585E+01 ,   0.124348E+01 ,     56.16 ,      8.34 ,      1.24 ,       0.987787 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.149350E+00 ,   0.113680E+00 ,   0.240126E+00
   0.614266E+01 ,   0.133930E+02 ,   0.514001E+01 ,      6.14 ,     13.39 ,      5.14 ,       0.973072 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.957713E-01 ,  -0.263762E+00 ,  -0.410477E+00
   0.207574E+01 ,   0.191777E+02 ,   0.932374E+01 ,      2.08 ,     19.18 ,      9.32 ,       0.933635 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.197849E-01 ,   0.108841E+00 ,  -0.521929E-01
   0.278515E+02 ,   0.127828E+02 ,   0.107391E+02 ,     27.85 ,     12.78 ,     10.74 ,       1.120329 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.345333E-01 ,   0.850576E-01 ,  -0.481437E+00
   0.335890E+02 ,   0.182093E+02 ,   0.872824E+01 ,     33.59 ,     18.21 ,      8.73 ,       1.058027 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.634091E+00 ,  -0.680719E+00 ,   0.352582E+00
   0.319914E+02 ,   0.200296E+02 ,   0.517905E+01 ,     31.99 ,     20.03 ,      5.18 ,       1.111927 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.184146E+00 ,   0.454724E+00 ,   0.606977E-01
   0.395088E+02 ,   0.172526E+02 ,   0.303348E+01 ,     39.51 ,     17.25 ,      3.03 ,       0.991676 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.327150E+00 ,  -0.626510E-01 ,   0.439013E+00
   0.489564E+02 ,   0.104738E+02 ,   0.263848E+01 ,     48.96 ,     10.47 ,      2.64 ,       1.094855 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.746257E-01 ,   0.171609E+00 ,  -0.474324E+00
   0.571287E+02 ,   0.660953E+01 ,   0.100563E+01 ,     57.13 ,      6.61 ,      1.01 ,       1.005657 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.262868E+00 ,  -0.441782E-01 ,   0.438909E+00
   0.263534E+01 ,   0.123999E+02 ,   0.459093E+01 ,      2.64 ,     12.40 ,      4.59 ,       1.095079 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.400315E+00 ,  -0.218746E-01 ,   0.380265E+00
   0.782911E+01 ,   0.703145E+01 ,   0.657835E+01 ,      7.83 ,      7.03 ,      6.58 ,       0.960430 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.237067E+00 ,   0.707757E-01 ,  -0.428789E+00
   0.265630E+01 ,   0.149438E+02 ,   0.589647E+01 ,      2.66 ,     14.94 ,      5.90 ,       1.077361 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,   0.533945E-01 ,  -0.182029E-01 ,   0.103874E+01
   0.339379E+02 ,   0.214983E+02 ,   0.622855E+01 ,     33.94 ,     21.50 ,      6.23 ,       1.105720 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.184372E+00 ,  -0.338876E+00 ,   0.200247E+00
   0.381722E+02 ,   0.228144E+02 ,   0.467763E+01 ,     38.17 ,     22.81 ,      4.68 ,       1.061803 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   6 ,   0.508545E+00 ,   0.118081E+00 ,   0.510629E+00
   0.752773E+00 ,   0.173604E+02 ,   0.239436E+01 ,      0.75 ,     17.36 ,      2.39 ,       0.912823 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.233127E+00 ,  -0.445964E+00 ,   0.296129E+00
   0.537431E+00 ,   0.192348E+02 ,   0.265249E+01 ,      0.54 ,     19.23 ,      2.65 ,       0.991446 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.134866E+00 ,   0.555142E+00 ,   0.774574E+00
   0.101108E+02 ,   0.149060E+02 ,   0.733280E+01 ,     10.11 ,     14.91 ,      7.33 ,       0.998032 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.282921E+00 ,  -0.274356E+00 ,  -0.829983E+00
   0.102432E+02 ,   0.127622E+02 ,   0.693032E+01 ,     10.24 ,     12.76 ,      6.93 ,       1.187270 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,   0.130631E+00 ,   0.276087E+00 ,   0.354899E-01
   0.478577E+02 ,   0.198810E+02 ,   0.950592E+01 ,     47.86 ,     19.88 ,      9.51 ,       1.004733 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.306743E+00 ,  -0.119609E+00 ,  -0.208900E+00
   0.366664E+02 ,   0.152929E+02 ,   0.931319E+01 ,     36.67 ,     15.29 ,      9.31 ,       1.159131 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.200083E+00 ,   0.731109E+00 ,  -0.243681E+00
   0.352125E+02 ,   0.256266E+02 ,   0.616434E+01 ,     35.21 ,     25.63 ,      6.16 ,       1.181353 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,   0.190969E+00 ,   0.616870E-01 ,   0.320026E-01
   0.428401E+02 ,   0.282002E+02 ,   0.574387E+01 ,     42.84 ,     28.20 ,      5.74 ,       1.086461 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,  -0.130331E+00 ,   0.175748E+00 ,  -0.450706E+00
   0.487633E+02 ,   0.247956E+02 ,   0.492123E+01 ,     48.76 ,     24.80 ,      4.92 ,       0.977321 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.218874E+00 ,  -0.109568E+00 ,  -0.829833E+00
   0.120967E+01 ,   0.256403E+02 ,   0.500510E+01 ,      1.21 ,     25.64 ,      5.01 ,       0.906601 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.106484E+00 ,   0.540725E+00 ,   0.946597E-01
   0.776988E+01 ,   0.232438E+02 ,   0.709603E+01 ,      7.77 ,     23.24 ,      7.10 ,       1.012533 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.435265E+00 ,   0.560056E+00 ,   0.811092E-01
   0.949741E+00 ,   0.114142E+02 ,   0.562978E+01 ,      0.95 ,     11.41 ,      5.63 ,       1.116730 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.426811E+00 ,   0.243561E+00 ,  -0.301187E+00
   0.446827E+02 ,   0.220829E+02 ,   0.566375E+01 ,     44.68 ,     22.08 ,      5.66 ,       0.910314 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,  -0.302653E+00 ,  -0.360710E+00 ,   0.666153E+00
   0.514008E+02 ,   0.240366E+02 ,   0.657302E+01 ,     51.40 ,     24.04 ,      6.57 ,       0.948119 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.602392E+00 ,   0.236012E+00 ,   0.516812E+00
   0.488234E+02 ,   0.264839E+02 ,   0.380041E+01 ,     48.82 ,     26.48 ,      3.80 ,       0.904939 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.186110E+00 ,   0.221513E+00 ,  -0.623549E+00
   0.574296E+01 ,   0.249985E+02 ,   0.803643E+01 ,      5.74 ,     25.00 ,      8.04 ,       0.993655 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.468589E+00 ,  -0.594611E+00 ,   0.131717E+00
   0.900592E+01 ,   0.202946E+02 ,   0.918652E+01 ,      9.01 ,     20.29 ,      9.19 ,       0.992813 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.341575E+00 ,   0.259190E+00 ,   0.597489E-01
   0.483224E+02 ,   0.219156E+02 ,   0.104761E+02 ,     48.32 ,     21.92 ,     10.48 ,       1.087454 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.332381E+00 ,  -0.271339E+00 ,  -0.281820E+00
   0.490209E+02 ,   0.239919E+02 ,   0.102888E+02 ,     49.02 ,     23.99 ,     10.29 ,       1.111145 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.156242E+00 ,   0.567611E+00 ,  -0.385801E+00
   0.495457E+02 ,   0.258210E+02 ,   0.664433E+01 ,     49.55 ,     25.82 ,      6.64 ,       1.112398 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   7 ,   0.334293E+00 ,   0.230549E+00 ,   0.684298E+00
   0.415221E+02 ,   0.214369E+02 ,   0.552009E+01 ,     41.52 ,     21.44 ,      5.52 ,       1.022444 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.414551E+00 ,   0.890163E+00 ,   0.550231E-01
   0.634112E+01 ,   0.268507E+02 ,   0.778404E+01 ,      6.34 ,     26.85 ,      7.78 ,       0.962652 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,  -0.355722E-01 ,   0.445836E-01 ,  -0.657544E+00
   0.363708E+02 ,   0.236503E+02 ,   0.101845E+02 ,     36.37 ,     23.65 ,     10.18 ,       1.136511 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.434485E+00 ,   0.104655E+00 ,  -0.349982E+00
   0.599289E+02 ,   0.193314E+02 ,   0.686951E+01 ,     59.93 ,     19.33 ,      6.87 ,       1.000560 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.711451E+00 ,  -0.242266E+00 ,   0.828186E-01
   0.574882E+02 ,   0.187636E+02 ,   0.687940E+01 ,     57.49 ,     18.76 ,      6.88 ,       1.153213 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.681271E-02 ,  -0.397447E+00 ,  -0.433757E+00
   0.374184E+00 ,   0.241600E+02 ,   0.422880E+01 ,      0.37 ,     24.16 ,      4.23 ,       0.901529 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   6 ,   0.869794E+00 ,   0.274208E+00 ,  -0.137007E-01
   0.483185E+02 ,   0.284821E+02 ,   0.105690E+02 ,     48.32 ,     28.48 ,     10.57 ,       1.064729 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.222370E+00 ,   0.203314E+00 ,  -0.493079E+00
   0.581667E+02 ,   0.793881E+01 ,   0.872074E+01 ,     58.17 ,      7.94 ,      8.72 ,       1.126276 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.646494E+00 ,   0.115543E+00 ,   0.633105E+00
   0.568602E+02 ,   0.994779E+01 ,   0.848514E+01 ,     56.86 ,      9.95 ,      8.49 ,       1.142450 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.548744E+00 ,  -0.323910E+00 ,  -0.516387E-01
   0.267561E+02 ,   0.399853E+01 ,   0.951196E+01 ,     26.76 ,      4.00 ,      9.51 ,       0.930080 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,   0.793759E+00 ,   0.197462E+00 ,  -0.576244E-01
   0.314378E+02 ,   0.687270E+01 ,   0.517779E+01 ,     31.44 ,      6.87 ,      5.18 ,       1.106528 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.523113E+00 ,   0.155252E+00 ,  -0.103290E+00
   0.278024E+02 ,   0.662352E+01 ,   0.622111E+01 ,     27.80 ,      6.62 ,      6.22 ,       1.131998 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.110578E+00 ,   0.515988E+00 ,   0.252796E+00
   0.357362E+02 ,   0.663883E+01 ,   0.298082E+01 ,     35.74 ,      6.64 ,      2.98 ,       1.076882 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,  -0.738174E-01 ,   0.182141E-01 ,   0.601431E-01
   0.510868E+02 ,   0.335518E+01 ,   0.425518E+01 ,     51.09 ,      3.36 ,      4.26 ,       1.026411 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   6 ,  -0.429868E+00 ,   0.408810E-01 ,  -0.153017E+00
   0.472243E+02 ,   0.188629E+01 ,   0.478371E+01 ,     47.22 ,      1.89 ,      4.78 ,       1.194580 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.207064E-02 ,  -0.275921E+00 ,  -0.833153E-01
   0.521576E+02 ,   0.858772E+01 ,   0.479370E+01 ,     52.16 ,      8.59 ,      4.79 ,       1.121339 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.257159E-01 ,   0.264333E+00 ,   0.850298E-01
   0.562710E+02 ,   0.839187E+01 ,   0.313305E+01 ,     56.27 ,      8.39 ,      3.13 ,       0.905870 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.996604E-01 ,   0.121732E+00 ,   0.602517E+00
   0.541300E+02 ,   0.162617E+02 ,   0.418103E+01 ,     54.13 ,     16.26 ,      4.18 ,       0.976065 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.166023E+00 ,   0.718995E+00 ,   0.230943E+00
   0.469865E+01 ,   0.151980E+02 ,   0.552366E+01 ,      4.70 ,     15.20 ,      5.52 ,       1.014272 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.625165E+00 ,   0.260519E+00 ,   0.958574E+00
   0.282546E+02 ,   0.537483E+01 ,   0.800712E+01 ,     28.25 ,      5.37 ,      8.01 ,       1.093623 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.813518E+00 ,  -0.778500E+00 ,  -0.940626E-01
   0.301502E+02 ,   0.858405E+01 ,   0.486668E+01 ,     30.15 ,      8.58 ,      4.87 ,       1.057611 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,  -0.159020E+00 ,  -0.109208E+00 ,   0.511106E+00
   0.259841E+02 ,   0.274638E+01 ,   0.809851E+01 ,     25.98 ,      2.75 ,      8.10 ,       1.109962 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.258015E+00 ,  -0.345572E+00 ,   0.337142E+00
   0.321006E+02 ,   0.177911E+02 ,   0.546540E+01 ,     32.10 ,     17.79 ,      5.47 ,       1.147407 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.214076E+00 ,   0.993315E-01 ,   0.350554E-01
   0.436250E+02 ,   0.975901E+01 ,   0.147274E+01 ,     43.62 ,      9.76 ,      1.47 ,       1.073657 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.372175E-01 ,   0.127376E-01 ,  -0.297705E+00
   0.468376E+02 ,   0.591589E+01 ,   0.371259E+01 ,     46.84 ,      5.92 ,      3.71 ,       0.970975 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.897861E-01 ,   0.173965E+00 ,  -0.100857E+01
   0.499409E+02 ,   0.917164E+01 ,   0.456778E+01 ,     49.94 ,      9.17 ,      4.57 ,       1.027875 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.448686E+00 ,   0.355452E-01 ,  -0.217424E-01
   0.543358E+02 ,   0.911587E+01 ,   0.352665E+01 ,     54.34 ,      9.12 ,      3.53 ,       1.196136 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.734864E-02 ,  -0.381356E-01 ,   0.256859E+00
   0.540717E+02 ,   0.110049E+02 ,   0.256013E+01 ,     54.07 ,     11.00 ,      2.56 ,       0.942166 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.242978E+00 ,   0.275792E+00 ,  -0.551578E+00
   0.860096E+01 ,   0.976022E+01 ,   0.644621E+01 ,      8.60 ,      9.76 ,      6.45 ,       1.031386 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.221202E+00 ,   0.497677E-01 ,   0.634536E-01
   0.593332E+02 ,   0.645283E+01 ,   0.994447E+01 ,     59.33 ,      6.45 ,      9.94 ,       1.124610 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.311582E+00 ,  -0.344341E+00 ,  -0.604020E+00
   0.272387E+02 ,   0.913887E+01 ,   0.683582E+01 ,     27.24 ,      9.14 ,      6.84 ,       1.118454 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.321554E+00 ,  -0.187251E+00 ,  -0.166808E+00
   0.324738E+02 ,   0.169690E+02 ,   0.741697E+01 ,     32.47 ,     16.97 ,      7.42 ,       1.002946 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,  -0.291723E+00 ,  -0.756488E+00 ,  -0.282358E+00
   0.280930E+02 ,   0.202689E+02 ,   0.896087E+01 ,     28.09 ,     20.27 ,      8.96 ,       1.147044 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.796336E-01 ,   0.535338E+00 ,  -0.155356E+00
   0.341293E+02 ,   0.183568E+02 ,   0.597507E+01 ,     34.13 ,     18.36 ,      5.98 ,       1.019510 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.483358E-01 ,   0.518943E-01 ,   0.240577E+00
   0.421638E+02 ,   0.177456E+02 ,   0.117002E+01 ,     42.16 ,     17.75 ,      1.17 ,       1.170037 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.157484E+00 ,   0.837496E-01 ,   0.446065E+00
   0.634130E+00 ,   0.131071E+02 ,   0.429425E+01 ,      0.63 ,     13.11 ,      4.29 ,       1.045270 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.179307E+00 ,   0.164133E+00 ,  -0.355286E+00
   0.570665E+02 ,   0.133294E+02 ,   0.273966E+01 ,     57.07 ,     13.33 ,      2.74 ,       0.982388 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.151157E+00 ,  -0.245788E+00 ,  -0.589045E+00
   0.773676E+01 ,   0.720845E+01 ,   0.862743E+01 ,      7.74 ,      7.21 ,      8.63 ,       1.098369 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.764389E-01 ,  -0.817613E-01 ,   0.311334E+00
   0.561244E+02 ,   0.154600E+02 ,   0.106292E+02 ,     56.12 ,     15.46 ,     10.63 ,       0.967213 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.403430E+00 ,   0.117526E+00 ,  -0.788710E+00
   0.576383E+02 ,   0.199173E+02 ,   0.105542E+02 ,     57.64 ,     19.92 ,     10.55 ,       0.953818 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   0 ,   0.463928E-08 ,  -0.151156E-09 ,  -0.200000E-01
   0.255083E+02 ,   0.127449E+02 ,   0.104170E+02 ,     25.51 ,     12.74 ,     10.42 ,       0.994219 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.202924E+00 ,  -0.362440E+00 ,  -0.104233E+01
   0.342923E+02 ,   0.114863E+02 ,   0.100850E+02 ,     34.29 ,     11.49 ,     10.09 ,       1.061882 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.657992E-01 ,   0.281016E+00 ,  -0.358693E+00
   0.414217E+02 ,   0.232544E+02 ,   0.454179E+01 ,     41.42 ,     23.25 ,      4.54 ,       1.044096 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   4 ,   0.461365E+00 ,  -0.499746E+00 ,   0.177020E-03
   0.479184E+02 ,   0.230705E+02 ,   0.431087E+01 ,     47.92 ,     23.07 ,      4.31 ,       1.038298 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.308417E+00 ,   0.992946E-01 ,  -0.331591E+00
   0.431998E+01 ,   0.185279E+02 ,   0.444902E+01 ,      4.32 ,     18.53 ,      4.45 ,       0.993689 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,   0.322216E+00 ,  -0.356396E+00 ,  -0.393929E+00
   0.972761E+01 ,   0.111991E+02 ,   0.532080E+01 ,      9.73 ,     11.20 ,      5.32 ,       1.114837 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,  -0.441474E+00 ,   0.209662E+00 ,   0.590394E+00
   0.607628E+01 ,   0.117191E+02 ,   0.638860E+01 ,      6.08 ,     11.72 ,      6.39 ,       1.091644 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,   0.489105E+00 ,  -0.379212E+00 ,   0.619298E+00
   0.160614E+01 ,   0.705570E+01 ,   0.108117E+02 ,      1.61 ,      7.06 ,     10.81 ,       1.128189 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.629393E+00 ,  -0.280151E+00 ,  -0.496488E+00
   0.591780E+02 ,   0.213371E+02 ,   0.108760E+02 ,     59.18 ,     21.34 ,     10.88 ,       1.165076 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.309483E+00 ,  -0.119909E+00 ,  -0.266577E+00
   0.327905E+02 ,   0.229487E+02 ,   0.836033E+01 ,     32.79 ,     22.95 ,      8.36 ,       1.097787 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   1 ,   0.289866E+00 ,   0.514018E-02 ,   0.393477E-02
   0.325388E+02 ,   0.252875E+02 ,   0.848894E+01 ,     32.54 ,     25.29 ,      8.49 ,       1.140687 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   2 ,  -0.140972E-01 ,   0.124972E+00 ,  -0.805291E+00
   0.441913E+02 ,   0.241973E+02 ,   0.541352E+01 ,     44.19 ,     24.20 ,      5.41 ,       1.038410 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,   0.627795E-01 ,  -0.372798E+00 ,  -0.507396E+00
   0.549537E+02 ,   0.260715E+02 ,   0.620845E+01 ,     54.95 ,     26.07 ,      6.21 ,       1.047565 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   5 ,   0.317243E+00 ,  -0.407279E+00 ,   0.487835E+00
   0.585613E+01 ,   0.236539E+02 ,   0.653459E+01 ,      5.86 ,     23.65 ,      6.53 ,       1.023611 ,      0.00000000 ,      0.00000000 ,      0.00000000 ,   3 ,  -0.156091E+00 ,  -0.345135E+00 ,  -0.637505E+00
